"Name","Total Time","Total Time (CPU)","Hits"
"                                                                                                      com.zaxxer.hikari.pool.HikariProxyPreparedStatement.executeQuery ()","8,386 ms (-0%)","97.6 ms (-0%)","53"
"                                                                                                       com.zaxxer.hikari.pool.ProxyPreparedStatement.executeQuery ()","8,386 ms (-0%)","97.6 ms (-0%)","53"
"                                                                                                        org.postgresql.jdbc.PgPreparedStatement.executeQuery ()","8,386 ms (-0%)","97.6 ms (-0%)","53"
"                                                                                                         org.postgresql.jdbc.PgPreparedStatement.executeWithFlags ()","8,386 ms (-0%)","97.6 ms (-0%)","53"
"                                                                                                          org.postgresql.jdbc.PgStatement.execute ()","8,386 ms (-0%)","97.6 ms (-0%)","53"
"                                                                                                           org.postgresql.jdbc.PgStatement.executeInternal ()","8,386 ms (-0%)","97.6 ms (-0%)","53"
"                                                                                                            org.postgresql.core.v3.QueryExecutorImpl.execute ()","8,386 ms (-0%)","97.6 ms (-0%)","53"
"                                                                                                             org.postgresql.core.v3.QueryExecutorImpl.processResults ()","8,288 ms (-0%)","0.0 ms (0%)","52"
"                                                                                                              org.postgresql.core.PGStream.receiveChar ()","8,288 ms (-0%)","0.0 ms (0%)","52"
"                                                                                                               org.postgresql.core.VisibleBufferedInputStream.read ()","8,288 ms (-0%)","0.0 ms (0%)","52"
"                                                                                                                org.postgresql.core.VisibleBufferedInputStream.ensureBytes ()","8,288 ms (-0%)","0.0 ms (0%)","52"
"                                                                                                                 org.postgresql.core.VisibleBufferedInputStream.ensureBytes ()","8,288 ms (-0%)","0.0 ms (0%)","52"
"                                                                                                                  org.postgresql.core.VisibleBufferedInputStream.readMore ()","8,288 ms (-0%)","0.0 ms (0%)","52"
"                                                                                                                   java.net.Socket$SocketInputStream.read ()","8,288 ms (-0%)","0.0 ms (0%)","52"
"                                                                                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","52"
"                                                                                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","52"
"                                                                                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","52"
"                                                                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","52"
"                                                                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","52"
"                                                                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","52"
"                                                                                                             org.postgresql.core.v3.QueryExecutorImpl.sendSync ()","97.6 ms (-0%)","97.6 ms (-0%)","1"
"                                                                                                              org.postgresql.core.PGStream.flush ()","97.6 ms (-0%)","97.6 ms (-0%)","1"
"                                                                                                               java.io.BufferedOutputStream.flush ()","97.6 ms (-0%)","97.6 ms (-0%)","1"
"                                                                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                             Self time","0.0 ms (0%)","0.0 ms (0%)","53"
"                                                                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","53"
"                                                                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","53"
"                                                                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","53"
"                                                                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","53"
"                                                                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","53"
"                                                                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","53"
"                                                                                                      org.hibernate.sql.exec.internal.JdbcSelectExecutorStandardImpl$$Lambda$1247.0x0000000800d60800.apply ()","101 ms (-0%)","101 ms (-0%)","1"
"                                                                                                       org.hibernate.sql.exec.internal.JdbcSelectExecutorStandardImpl.lambda$list$0 ()","101 ms (-0%)","101 ms (-0%)","1"
"                                                                                                        org.hibernate.engine.jdbc.internal.StatementPreparerImpl.prepareStatement ()","101 ms (-0%)","101 ms (-0%)","1"
"                                                                                                         org.hibernate.engine.jdbc.internal.StatementPreparerImpl.buildPreparedStatementPreparationTemplate ()","101 ms (-0%)","101 ms (-0%)","1"
"                                                                                                          org.hibernate.engine.jdbc.internal.StatementPreparerImpl$1.<init> ()","101 ms (-0%)","101 ms (-0%)","1"
"                                                                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","52"
"                                                                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","52"
"                                                                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","52"
"                                                                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","52"
"                                                                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","52"
"                                                                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","52"
"                                                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","52"
"                                                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","52"
"                                                                                              org.hibernate.sql.results.internal.ResultsHelper.createRowReader ()","102 ms (-0%)","102 ms (-0%)","1"
"                                                                                               org.hibernate.sql.results.internal.ResultsHelper.createRowReader ()","102 ms (-0%)","102 ms (-0%)","1"
"                                                                                                org.hibernate.sql.results.jdbc.internal.StandardJdbcValuesMapping.resolveAssemblers ()","102 ms (-0%)","102 ms (-0%)","1"
"                                                                                                 org.hibernate.sql.results.graph.entity.internal.EntityResultImpl.createResultAssembler ()","102 ms (-0%)","102 ms (-0%)","1"
"                                                                                                  java.lang.invoke.Invokers$Holder.linkToTargetMethod ()","102 ms (-0%)","102 ms (-0%)","1"
"                                                                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","53"
"                                                                                             Self time","0.0 ms (0%)","0.0 ms (0%)","53"
"                                                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","53"
"                                                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","53"
"                                                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","8"
"                                                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","8"
"                                                                                        org.hibernate.sql.exec.spi.JdbcOperationQuerySelect.isCompatibleWith ()","94.2 ms (-0%)","94.2 ms (-0%)","1"
"                                                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","7"
"                                                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","7"
"                                                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","7"
