"Name","Total Time","Total Time (CPU)","Hits"
"                                                                                                            org.hibernate.sql.results.internal.RowProcessingStateStandardImpl.next ()","96.6 ms (-0%)","0.0 ms (0%)","1"
"                                                                                                             org.hibernate.sql.results.jdbc.internal.AbstractJdbcValues.next ()","96.6 ms (-0%)","0.0 ms (0%)","1"
"                                                                                                              org.hibernate.sql.results.jdbc.internal.JdbcValuesResultSetImpl.processNext ()","96.6 ms (-0%)","0.0 ms (0%)","1"
"                                                                                                               org.hibernate.sql.results.jdbc.internal.JdbcValuesResultSetImpl.advanceNext ()","96.6 ms (-0%)","0.0 ms (0%)","1"
"                                                                                                                org.hibernate.sql.results.jdbc.internal.DeferredResultSetAccess.getResultSet ()","96.6 ms (-0%)","0.0 ms (0%)","1"
"                                                                                                                 org.hibernate.sql.results.jdbc.internal.DeferredResultSetAccess.executeQuery ()","96.6 ms (-0%)","0.0 ms (0%)","1"
"                                                                                                                  com.zaxxer.hikari.pool.HikariProxyPreparedStatement.executeQuery ()","96.6 ms (-0%)","0.0 ms (0%)","1"
"                                                                                                                   com.zaxxer.hikari.pool.ProxyPreparedStatement.executeQuery ()","96.6 ms (-0%)","0.0 ms (0%)","1"
"                                                                                                                    org.postgresql.jdbc.PgPreparedStatement.executeQuery ()","96.6 ms (-0%)","0.0 ms (0%)","1"
"                                                                                                                     org.postgresql.jdbc.PgPreparedStatement.executeWithFlags ()","96.6 ms (-0%)","0.0 ms (0%)","1"
"                                                                                                                      org.postgresql.jdbc.PgStatement.execute ()","96.6 ms (-0%)","0.0 ms (0%)","1"
"                                                                                                                       org.postgresql.jdbc.PgStatement.executeInternal ()","96.6 ms (-0%)","0.0 ms (0%)","1"
"                                                                                                                        org.postgresql.core.v3.QueryExecutorImpl.execute ()","96.6 ms (-0%)","0.0 ms (0%)","1"
"                                                                                                                         org.postgresql.core.v3.QueryExecutorImpl.processResults ()","96.6 ms (-0%)","0.0 ms (0%)","1"
"                                                                                                                          org.postgresql.core.PGStream.receiveChar ()","96.6 ms (-0%)","0.0 ms (0%)","1"
"                                                                                                                           org.postgresql.core.VisibleBufferedInputStream.read ()","96.6 ms (-0%)","0.0 ms (0%)","1"
"                                                                                                                            org.postgresql.core.VisibleBufferedInputStream.ensureBytes ()","96.6 ms (-0%)","0.0 ms (0%)","1"
"                                                                                                                             org.postgresql.core.VisibleBufferedInputStream.ensureBytes ()","96.6 ms (-0%)","0.0 ms (0%)","1"
"                                                                                                                              org.postgresql.core.VisibleBufferedInputStream.readMore ()","96.6 ms (-0%)","0.0 ms (0%)","1"
"                                                                                                                               java.net.Socket$SocketInputStream.read ()","96.6 ms (-0%)","0.0 ms (0%)","1"
"                                                                                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                           Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                         Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                        Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                       Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                      Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                           Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                         Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                        Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                       Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                      Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"           Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"         Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"        Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"       Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"      Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"http-nio-8080-exec-8","2,322,334 ms (-0%)","1,411,807 ms (-0%)","1"
" java.lang.Thread.run ()","2,322,334 ms (-0%)","1,411,807 ms (-0%)","1"
"  org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run ()","2,322,334 ms (-0%)","1,411,807 ms (-0%)","1"
"   org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.run ()","2,322,334 ms (-0%)","1,411,807 ms (-0%)","1"
"    org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker ()","2,322,334 ms (-0%)","1,411,807 ms (-0%)","1"
"     org.apache.tomcat.util.net.SocketProcessorBase.run ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"      org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"       org.apache.coyote.AbstractProtocol$ConnectionHandler.process ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"        org.apache.coyote.AbstractProcessorLight.process ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"         org.apache.coyote.http11.Http11Processor.service ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"          org.apache.catalina.connector.CoyoteAdapter.service ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"           org.apache.catalina.core.StandardEngineValve.invoke ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"            org.apache.catalina.valves.ErrorReportValve.invoke ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"             org.apache.catalina.core.StandardHostValve.invoke ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"              org.apache.catalina.authenticator.AuthenticatorBase.invoke ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"               org.apache.catalina.core.StandardContextValve.invoke ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                org.apache.catalina.core.StandardWrapperValve.invoke ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                 org.apache.catalina.core.ApplicationFilterChain.doFilter ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                  org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                   org.springframework.web.filter.OncePerRequestFilter.doFilter ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                    org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                     org.apache.catalina.core.ApplicationFilterChain.doFilter ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                      org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                       org.springframework.web.filter.OncePerRequestFilter.doFilter ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                        org.springframework.web.filter.FormContentFilter.doFilterInternal ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                         org.apache.catalina.core.ApplicationFilterChain.doFilter ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                          org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                           org.springframework.web.filter.OncePerRequestFilter.doFilter ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                            org.springframework.web.filter.RequestContextFilter.doFilterInternal ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                             org.apache.catalina.core.ApplicationFilterChain.doFilter ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                              org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                               org.apache.tomcat.websocket.server.WsFilter.doFilter ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                                org.apache.catalina.core.ApplicationFilterChain.doFilter ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                                 org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                                  jakarta.servlet.http.HttpServlet.service ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                                   org.springframework.web.servlet.FrameworkServlet.service ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                                    jakarta.servlet.http.HttpServlet.service ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                                     org.springframework.web.servlet.FrameworkServlet.doPost ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                                      org.springframework.web.servlet.FrameworkServlet.processRequest ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                                       org.springframework.web.servlet.DispatcherServlet.doService ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                                        org.springframework.web.servlet.DispatcherServlet.doDispatch ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                                         org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                                          org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                                           org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                                            org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle ()","1,579,114 ms (-0%)","1,411,807 ms (-0%)","1"
"                                             org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest ()","1,579,012 ms (-0%)","1,411,705 ms (-0%)","1"
"                                              org.springframework.web.method.support.InvocableHandlerMethod.doInvoke ()","1,578,911 ms (-0%)","1,411,604 ms (-0%)","1"
"                                               java.lang.reflect.Method.invoke ()","1,578,911 ms (-0%)","1,411,604 ms (-0%)","1"
"                                                jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke ()","1,578,911 ms (-0%)","1,411,604 ms (-0%)","1"
"                                                 jdk.internal.reflect.NativeMethodAccessorImpl.invoke ()","1,578,911 ms (-0%)","1,411,604 ms (-0%)","1"
"                                                  jdk.internal.reflect.NativeMethodAccessorImpl.invoke0[native] ()","1,578,911 ms (-0%)","1,411,604 ms (-0%)","1"
"                                                   com.example.LoopAntiPattern.api.ProductController.findByArticleNumbers ()","1,578,911 ms (-0%)","1,411,604 ms (-0%)","1"
"                                                    com.example.LoopAntiPattern.service.ProductService$$SpringCGLIB$$0.getProductsByArticleNumbers ()","1,578,911 ms (-0%)","1,411,604 ms (-0%)","1"
"                                                     org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept ()","1,578,911 ms (-0%)","1,411,604 ms (-0%)","1"
"                                                      org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed ()","1,578,911 ms (-0%)","1,411,604 ms (-0%)","1"
"                                                       org.springframework.aop.framework.ReflectiveMethodInvocation.proceed ()","1,578,911 ms (-0%)","1,411,604 ms (-0%)","1"
"                                                        org.springframework.transaction.interceptor.TransactionInterceptor.invoke ()","1,578,911 ms (-0%)","1,411,604 ms (-0%)","1"
"                                                         org.springframework.transaction.interceptor.TransactionAspectSupport.invokeWithinTransaction ()","1,578,911 ms (-0%)","1,411,604 ms (-0%)","1"
"                                                          org.springframework.transaction.interceptor.TransactionInterceptor$1.proceedWithInvocation ()","1,578,911 ms (-0%)","1,411,604 ms (-0%)","1"
"                                                           org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed ()","1,578,911 ms (-0%)","1,411,604 ms (-0%)","1"
"                                                            org.springframework.aop.framework.ReflectiveMethodInvocation.proceed ()","1,578,911 ms (-0%)","1,411,604 ms (-0%)","1"
"                                                             org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint ()","1,578,911 ms (-0%)","1,411,604 ms (-0%)","1"
"                                                              org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection ()","1,578,911 ms (-0%)","1,411,604 ms (-0%)","1"
"                                                               java.lang.reflect.Method.invoke ()","1,578,911 ms (-0%)","1,411,604 ms (-0%)","1"
"                                                                jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke ()","1,578,911 ms (-0%)","1,411,604 ms (-0%)","1"
"                                                                 jdk.internal.reflect.NativeMethodAccessorImpl.invoke ()","1,578,911 ms (-0%)","1,411,604 ms (-0%)","1"
"                                                                  jdk.internal.reflect.NativeMethodAccessorImpl.invoke0[native] ()","1,578,911 ms (-0%)","1,411,604 ms (-0%)","1"
"                                                                   com.example.LoopAntiPattern.service.ProductService.getProductsByArticleNumbers ()","1,578,911 ms (-0%)","1,411,604 ms (-0%)","1"
"                                                                    com.example.LoopAntiPattern.service.ProductService.getProductsByArticleNumber ()","1,578,601 ms (-0%)","1,411,294 ms (-0%)","4"
"                                                                     com.example.LoopAntiPattern.data.repository.ProductRepository$$SpringCGLIB$$0.selectByArticleNumber ()","1,578,084 ms (-0%)","1,410,777 ms (-0%)","9"
"                                                                      org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept ()","1,578,084 ms (-0%)","1,410,777 ms (-0%)","9"
"                                                                       org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed ()","1,577,877 ms (-0%)","1,410,570 ms (-0%)","11"
"                                                                        org.springframework.aop.framework.ReflectiveMethodInvocation.proceed ()","1,577,877 ms (-0%)","1,410,570 ms (-0%)","11"
"                                                                         org.springframework.dao.support.PersistenceExceptionTranslationInterceptor.invoke ()","1,577,877 ms (-0%)","1,410,570 ms (-0%)","11"
"                                                                          org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed ()","1,577,877 ms (-0%)","1,410,570 ms (-0%)","11"
"                                                                           org.springframework.aop.framework.ReflectiveMethodInvocation.proceed ()","1,577,877 ms (-0%)","1,410,570 ms (-0%)","11"
"                                                                            org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint ()","1,577,877 ms (-0%)","1,410,570 ms (-0%)","11"
"                                                                             org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection ()","1,577,877 ms (-0%)","1,410,570 ms (-0%)","11"
"                                                                              java.lang.reflect.Method.invoke ()","1,577,877 ms (-0%)","1,410,570 ms (-0%)","11"
"                                                                               jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke ()","1,577,775 ms (-0%)","1,410,468 ms (-0%)","12"
"                                                                                jdk.internal.reflect.GeneratedMethodAccessor65.invoke ()","1,577,775 ms (-0%)","1,410,468 ms (-0%)","12"
"                                                                                 com.example.LoopAntiPattern.data.repository.ProductRepository.selectByArticleNumber ()","1,577,775 ms (-0%)","1,410,468 ms (-0%)","12"
"                                                                                  com.querydsl.jpa.impl.AbstractJPAQuery.fetch ()","1,576,245 ms (-0%)","1,408,938 ms (-0%)","27"
"                                                                                   com.querydsl.jpa.impl.AbstractJPAQuery.getResultList ()","1,574,843 ms (-0%)","1,407,536 ms (-0%)","41"
"                                                                                    org.hibernate.query.Query.getResultList ()","1,574,843 ms (-0%)","1,407,536 ms (-0%)","41"
"                                                                                     org.hibernate.query.sqm.internal.QuerySqmImpl.list ()","1,574,843 ms (-0%)","1,407,536 ms (-0%)","41"
"                                                                                      org.hibernate.query.spi.AbstractSelectionQuery.list ()","1,574,843 ms (-0%)","1,407,536 ms (-0%)","41"
"                                                                                       org.hibernate.query.sqm.internal.QuerySqmImpl.doList ()","1,574,635 ms (-0%)","1,407,328 ms (-0%)","43"
"                                                                                        org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan.performList ()","1,574,635 ms (-0%)","1,407,328 ms (-0%)","43"
"                                                                                         org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan.withCacheableSqmInterpretation ()","1,574,635 ms (-0%)","1,407,328 ms (-0%)","43"
"                                                                                          org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan$$Lambda$1220.0x00000008010ed400.interpret ()","1,574,635 ms (-0%)","1,407,328 ms (-0%)","43"
"                                                                                           org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan.lambda$new$0 ()","1,574,635 ms (-0%)","1,407,328 ms (-0%)","43"
"                                                                                            org.hibernate.internal.SessionImpl.autoFlushIfRequired ()","1,401,645 ms (-0%)","1,401,645 ms (-0%)","1,471"
"                                                                                             org.hibernate.event.service.internal.EventListenerGroupImpl.fireEventOnEachListener ()","1,401,645 ms (-0%)","1,401,645 ms (-0%)","1,471"
"                                                                                              org.hibernate.internal.SessionImpl$$Lambda$1246.0x0000000800ee4000.accept ()","1,401,645 ms (-0%)","1,401,645 ms (-0%)","1,471"
"                                                                                               org.hibernate.event.internal.DefaultAutoFlushEventListener.onAutoFlush ()","1,401,645 ms (-0%)","1,401,645 ms (-0%)","1,471"
"                                                                                                org.hibernate.event.internal.AbstractFlushingEventListener.flushEverythingToExecutions ()","1,401,449 ms (-0%)","1,401,449 ms (-0%)","1,473"
"                                                                                                 org.hibernate.event.internal.AbstractFlushingEventListener.flushEntities ()","732,586 ms (-0%)","732,586 ms (-0%)","3,608"
"                                                                                                  org.hibernate.event.service.internal.EventListenerGroupImpl.fireEventOnEachListener ()","717,420 ms (-0%)","717,420 ms (-0%)","3,601"
"                                                                                                   org.hibernate.event.internal.AbstractFlushingEventListener$$Lambda$1267.0x000000080151ab38.accept ()","715,916 ms (-0%)","715,916 ms (-0%)","3,595"
"                                                                                                    org.hibernate.event.internal.DefaultFlushEntityEventListener.onFlushEntity ()","713,471 ms (-0%)","713,471 ms (-0%)","3,592"
"                                                                                                     org.hibernate.event.internal.DefaultFlushEntityEventListener.getValues ()","507,644 ms (-0%)","507,644 ms (-0%)","3,300"
"                                                                                                      org.hibernate.persister.entity.EntityPersister.getValues ()","398,672 ms (-0%)","398,672 ms (-0%)","2,886"
"                                                                                                       org.hibernate.persister.entity.AbstractEntityPersister.getPropertyValues ()","396,693 ms (-0%)","396,693 ms (-0%)","2,878"
"                                                                                                        org.hibernate.property.access.spi.GetterFieldImpl.get ()","351,819 ms (-0%)","351,819 ms (-0%)","2,666"
"                                                                                                         java.lang.reflect.Field.get ()","351,819 ms (-0%)","351,819 ms (-0%)","2,666"
"                                                                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","2,666"
"                                                                                                        org.hibernate.bytecode.enhance.spi.interceptor.LazyAttributesMetadata.isLazyAttribute ()","25,366 ms (-0%)","25,366 ms (-0%)","249"
"                                                                                                        Self time","19,507 ms (-0%)","19,507 ms (-0%)","2,878"
"                                                                                                       Self time","1,979 ms (-0%)","1,979 ms (-0%)","2,886"
"                                                                                                      org.hibernate.event.internal.DefaultFlushEntityEventListener.checkId ()","96,188 ms (-0%)","96,188 ms (-0%)","894"
"                                                                                                       org.hibernate.persister.entity.AbstractEntityPersister.getIdentifier ()","96,188 ms (-0%)","96,188 ms (-0%)","894"
"                                                                                                        org.hibernate.metamodel.mapping.internal.BasicEntityIdentifierMappingImpl.getIdentifier ()","96,188 ms (-0%)","96,188 ms (-0%)","894"
"                                                                                                         org.hibernate.property.access.spi.GetterFieldImpl.get ()","88,253 ms (-0%)","88,253 ms (-0%)","826"
"                                                                                                          java.lang.reflect.Field.get ()","88,253 ms (-0%)","88,253 ms (-0%)","826"
"                                                                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","826"
"                                                                                                         Self time","7,934 ms (-0%)","7,934 ms (-0%)","894"
"                                                                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","894"
"                                                                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","894"
"                                                                                                      Self time","7,559 ms (-0%)","7,559 ms (-0%)","3,300"
"                                                                                                      org.hibernate.engine.internal.AbstractEntityEntry.getStatus ()","5,223 ms (-0%)","5,223 ms (-0%)","53"
"                                                                                                     org.hibernate.event.internal.DefaultFlushEntityEventListener.isUpdateNecessary ()","155,898 ms (-0%)","155,898 ms (-0%)","1,404"
"                                                                                                      org.hibernate.event.internal.DefaultFlushEntityEventListener.dirtyCheck ()","149,318 ms (-0%)","149,318 ms (-0%)","1,348"
"                                                                                                       org.hibernate.event.internal.DefaultFlushEntityEventListener.performDirtyCheck ()","128,492 ms (-0%)","128,492 ms (-0%)","1,175"
